full_name,registered_year,engine_capacity [cc],insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power [hp],seats,mileage [kmkg],body_type,city,resale_price [USD]
Tata Nexon,2018,1497,Third Party,Manual,23251.0,First Owner,Diesel,100,5.0,25.294117647058822,SUV,Bangalore,11939.999999999998
Honda City,2012,1497,First,Automatic,54627.0,First Owner,Petrol,110,5.0,20.8,Sedan,Bangalore,6900.0
Volkswagen Polo,2014,1198,First,Manual,66736.0,Second Owner,Petrol,70,5.0,21.959999999999997,Hatchback,Bangalore,6300.0
Maruti Swift,2022,1197,Third Party,Manual,19259.0,First Owner,Petrol,80,5.0,29.84,Hatchback,Bangalore,10056.000000000002
Maruti XL6,2020,1462,First,Manual,60920.0,First Owner,Petrol,100,6.0,25.346666666666668,MUV,Bangalore,13608.0
Hyundai i20,2022,1493,First,Manual,23237.0,First Owner,Diesel,90,5.0,29.411764705882355,Hatchback,Bangalore,13008.0
Volkswagen Polo,2015,1197,First,Automatic,59000.0,Second Owner,Petrol,100,5.0,22.94666666666667,Hatchback,Bangalore,9300.0
Maruti Ciaz,2016,1248,First,Manual,75000.0,First Owner,Diesel,80,5.0,33.04705882352941,Sedan,Bangalore,9300.0
Renault Duster,2018,1461,First,Manual,67000.0,First Owner,Diesel,80,5.0,23.376470588235296,SUV,Bangalore,11700.0
Hyundai Creta,2018,1591,First,Manual,31000.0,First Owner,Petrol,120,5.0,21.066666666666666,SUV,Bangalore,15300.0
Honda City,2022,1497,First,Automatic,5000.0,First Owner,Petrol,110,5.0,24.0,Sedan,Bangalore,20160.0
Kia Seltos,2019,1497,First,Manual,26000.0,First Owner,Petrol,110,5.0,22.400000000000002,SUV,Bangalore,14280.0
Datsun RediGO,2018,799,First,Manual,38000.0,Second Owner,Petrol,50,5.0,30.266666666666666,Hatchback,Bangalore,3720.0
Hyundai i20,2015,1197,Third Party,Manual,41451.0,First Owner,Petrol,80,5.0,22.92,Hatchback,Bangalore,7980.0
Hyundai i20,2013,1396,First,Manual,93000.0,First Owner,Diesel,80,5.0,25.76470588235294,Hatchback,Bangalore,5819.999999999999
Maruti SX4,2021,1462,Third Party,Manual,24305.0,First Owner,Petrol,100,5.0,24.733333333333334,SUV,Bangalore,13020.0
Hyundai i20,2021,1197,Third Party,Automatic,2482.0,First Owner,Petrol,80,5.0,26.2,Hatchback,Bangalore,13224.0
Hyundai i20,2018,1197,First,Manual,41552.0,First Owner,Petrol,80,5.0,24.8,Hatchback,Bangalore,8928.0
Mercedes-Benz S-Class,2016,2925,First,Automatic,36000.0,Second Owner,Diesel,280,5.0,15.882352941176471,Sedan,Bangalore,70800.0
Honda Brio,2016,1198,First,Automatic,29000.0,Second Owner,Petrol,80,5.0,22.0,Hatchback,Bangalore,6540.0
Ford Ecosport,2015,1498,First,Manual,127000.0,Second Owner,Diesel,80,5.0,26.705882352941178,SUV,Bangalore,6600.0
Hyundai i20,2019,1197,First,Manual,45000.0,Second Owner,Petrol,80,5.0,24.8,Hatchback,Bangalore,9900.0
Renault KWID,2022,999,Third Party,Manual,16691.0,First Owner,Petrol,60,5.0,28.986666666666665,Hatchback,Bangalore,7080.0
Hyundai Grand,2019,1197,First,Manual,25400.0,First Owner,Petrol,80,5.0,27.599999999999998,Hatchback,Bangalore,7980.0
Mercedes-Benz GLA,2018,2143,First,Automatic,40000.0,Second Owner,Diesel,130,5.0,21.058823529411764,SUV,Bangalore,32400.0
Tata Harrier,2019,1956,First,Manual,20564.0,First Owner,Diesel,130,5.0,20.0,SUV,Bangalore,20340.0
Honda Amaze,2013,1198,Third Party,Manual,74252.0,First Owner,Petrol,80,5.0,24.0,Sedan,Bangalore,4980.000000000001
Maruti Swift,2017,1197,First,Manual,24119.0,First Owner,Petrol,80,5.0,28.28,Sedan,Bangalore,8100.0
Mini 3,2016,1998,First,Automatic,40000.0,First Owner,Petrol,180,4.0,23.106666666666666,Hatchback,Bangalore,42000.0
BMW X7,2021,2993,First,Automatic,24000.0,First Owner,Diesel,260,7.0,15.741176470588236,SUV,Bangalore,132000.00000000003
Volkswagen Polo,2018,1197,First,Automatic,42000.0,Second Owner,Petrol,100,5.0,22.94666666666667,Hatchback,Bangalore,11100.0
Volkswagen Polo,2014,1199,Third Party,Manual,43000.0,Second Owner,Diesel,70,5.0,25.96470588235294,Hatchback,Bangalore,6000.0
Fiat Punto,2015,1248,First,Manual,57367.0,First Owner,Diesel,70,5.0,23.88235294117647,Hatchback,Bangalore,5700.0
Honda WR-V,2019,1199,First,Manual,51338.0,First Owner,Petrol,80,5.0,23.333333333333332,SUV,Bangalore,10500.0
Honda Amaze,2019,1199,First,Manual,54856.0,First Owner,Petrol,80,5.0,24.8,Sedan,Bangalore,8100.0
Hyundai i10,2013,1086,Third Party,Manual,56094.0,Second Owner,Petrol,60,5.0,26.41333333333333,Hatchback,Bangalore,4176.0
Maruti Swift,2018,1248,First,Manual,57180.0,First Owner,Diesel,70,5.0,33.411764705882355,Sedan,Bangalore,10008.0
Maruti Wagon,2015,998,Third Party,Manual,50936.0,Second Owner,Petrol,60,5.0,27.346666666666668,Hatchback,Bangalore,4871.999999999999
Renault KWID,2018,999,Third Party,Automatic,30285.0,Second Owner,Petrol,60,5.0,32.053333333333335,Hatchback,Bangalore,5004.0
Hyundai Venue,2020,998,First,Manual,33764.0,First Owner,Petrol,110,5.0,24.36,SUV,Bangalore,11939.999999999998
Renault Duster,2016,1461,Third Party,Automatic,72666.0,Second Owner,Diesel,100,5.0,23.058823529411768,SUV,Bangalore,10332.0
Ford Fiesta,2012,1498,First,Manual,80000.0,Second Owner,Diesel,80,5.0,27.647058823529413,Sedan,Bangalore,4740.0
Hyundai i20,2019,1368,First,Automatic,29000.0,First Owner,Petrol,90,5.0,24.8,Hatchback,Bangalore,9000.0
Ford Ecosport,2016,1498,First,Manual,65000.0,First Owner,Diesel,90,5.0,27.058823529411764,SUV,Bangalore,8940.0
Maruti Celerio,2016,998,First,Manual,45000.0,First Owner,Petrol,60,5.0,30.8,Hatchback,Bangalore,5940.0
Skoda Fabia,2012,1198,First,Manual,60000.0,First Owner,Petrol,70,5.0,21.666666666666668,Hatchback,Bangalore,4440.0
Mahindra Thar,2021,2184,First,Manual,39000.0,Second Owner,Diesel,130,4.0,17.88235294117647,SUV,Bangalore,19500.0
Maruti Ertiga,2017,1373,First,Manual,115000.0,Second Owner,Petrol,90,7.0,23.333333333333332,MUV,Bangalore,8700.0
Ford Aspire,2017,1196,First,Manual,44000.0,First Owner,Petrol,80,5.0,24.213333333333335,Sedan,Bangalore,6600.0
Ford Ecosport,2015,1496,First,Automatic,59000.0,Second Owner,Petrol,120,5.0,19.599999999999998,SUV,Bangalore,8220.0
Renault Duster,2015,1598,Third Party,Manual,67000.0,First Owner,Petrol,100,5.0,17.653333333333332,SUV,Bangalore,8340.0
Maruti Swift,2017,1197,Third Party,Automatic,57211.0,First Owner,Petrol,80,5.0,28.28,Sedan,Bangalore,8016.0
Maruti Baleno,2019,1197,Third Party,Automatic,35135.0,First Owner,Petrol,80,5.0,26.08,Hatchback,Bangalore,10788.0
Maruti Ritz,2015,1248,First,Manual,75000.0,Second Owner,Diesel,70,5.0,27.294117647058822,Hatchback,Bangalore,6119.999999999999
Toyota Innova,2020,2393,First,Manual,85000.0,First Owner,Diesel,140,7.0,14.117647058823529,MUV,Bangalore,25800.0
Maruti Ciaz,2017,1373,First,Automatic,32000.0,First Owner,Petrol,90,5.0,25.493333333333336,Sedan,Bangalore,9900.0
Maruti Ignis,2018,1248,First,Manual,40000.0,Second Owner,Diesel,70,5.0,31.529411764705884,Hatchback,Bangalore,8280.0
Tata Nexon,2019,1198,Third Party,Automatic,40045.0,First Owner,Petrol,100,5.0,22.666666666666668,SUV,Bangalore,12192.0
Ford Ecosport,2018,1497,Third Party,Automatic,64345.0,First Owner,Petrol,120,5.0,19.733333333333334,SUV,Bangalore,9372.0
Mercedes-Benz GLS,2016,2987,First,Automatic,36000.0,Second Owner,Diesel,250,7.0,12.941176470588236,SUV,Bangalore,70800.0
Hyundai i20,2019,1197,Third Party,Manual,39302.0,First Owner,Petrol,80,5.0,24.8,Hatchback,Bangalore,8796.0
BMW 3,2010,1995,Third Party,Automatic,4936.0,First Owner,Diesel,170,5.0,15.529411764705882,Sedan,Bangalore,13284.0
Hyundai Creta,2016,1591,Third Party,Manual,75120.0,Second Owner,Petrol,120,5.0,17.333333333333332,SUV,Bangalore,10272.0
Maruti Swift,2015,1197,Third Party,Manual,119128.0,Second Owner,Petrol,80,5.0,28.28,Hatchback,Bangalore,6420.0
Hyundai Grand,2019,1197,Third Party,Manual,36176.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Bangalore,7380.0
Hyundai Grand,2018,1197,First,Manual,3578.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Bangalore,7380.0
Hyundai i20,2019,1396,First,Manual,54961.0,First Owner,Diesel,80,5.0,26.517647058823528,Hatchback,Bangalore,10547.999999999998
Jeep Compass,2017,1956,Third Party,Manual,42333.0,Second Owner,Diesel,170,5.0,20.117647058823533,SUV,Bangalore,17640.0
Honda Jazz,2016,1199,Third Party,Manual,65888.0,First Owner,Petrol,80,5.0,24.933333333333334,Hatchback,Bangalore,8100.0
Hyundai Venue,2022,998,First,Manual,18000.0,First Owner,Petrol,110,5.0,24.0,SUV,Bangalore,15180.0
Hyundai Verna,2015,1582,First,Manual,84308.0,First Owner,Diesel,120,5.0,28.11764705882353,Sedan,Bangalore,8340.0
Hyundai Verna,2015,1591,First,Automatic,43500.0,First Owner,Petrol,120,5.0,22.8,Sedan,Bangalore,8340.0
Maruti Swift,2015,1197,Third Party,Manual,74104.0,First Owner,Petrol,80,5.0,27.8,Sedan,Bangalore,7212.0
Skoda Rapid,2016,1498,First,Manual,74000.0,Second Owner,Diesel,100,5.0,24.858823529411765,Sedan,Bangalore,9900.0
Mahindra XUV500,2013,2179,First,Manual,40253.0,Second Owner,Diesel,140,7.0,17.764705882352942,SUV,Bangalore,9888.0
Renault Triber,2020,999,First,Automatic,54952.0,First Owner,Petrol,70,7.0,24.266666666666666,MUV,Bangalore,8100.0
Maruti Baleno,2019,1197,Third Party,Manual,15000.0,First Owner,Petrol,80,5.0,28.013333333333335,Hatchback,Bangalore,9900.0
Hyundai i10,2010,1086,First,Manual,42000.0,Second Owner,Petrol,60,5.0,26.41333333333333,Hatchback,Bangalore,3360.0
Hyundai Venue,2021,1197,Third Party,Manual,68353.0,First Owner,Petrol,80,5.0,23.36,SUV,Bangalore,11100.0
Hyundai Grand,2017,1197,Third Party,Automatic,24000.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Bangalore,7320.0
Maruti Vitara,2019,1248,First,Automatic,22000.0,First Owner,Diesel,80,5.0,28.58823529411765,SUV,Bangalore,13800.0
MG Hector,2019,1451,First,Automatic,21168.0,First Owner,Petrol,140,5.0,18.613333333333333,SUV,Bangalore,20387.999999999996
BMW 5,2017,2993,First,Automatic,40000.0,First Owner,Diesel,250,5.0,17.28235294117647,Sedan,Bangalore,58200.0
Hyundai Verna,2017,1591,First,Manual,46000.0,First Owner,Petrol,120,5.0,22.680000000000003,Sedan,Bangalore,8880.0
Tata Tigor,2021,1199,Third Party,Automatic,2024.0,First Owner,Petrol,80,5.0,26.133333333333336,Sedan,Bangalore,9756.000000000002
Toyota Fortuner,2016,2982,First,Automatic,95000.0,First Owner,Diesel,160,7.0,14.764705882352942,SUV,Bangalore,27000.0
Mahindra XUV500,2016,2179,First,Manual,46000.0,Second Owner,Diesel,140,7.0,18.823529411764707,SUV,Bangalore,13800.0
Kia Seltos,2019,1353,First,Manual,28690.0,First Owner,Petrol,130,5.0,21.46666666666667,SUV,Delhi,16212.0
Maruti Ertiga,2021,1462,First,Manual,63500.0,Second Owner,CNG,90,7.0,26.08,MUV,Delhi,13800.0
Mahindra Alturas,2018,2157,First,Automatic,52000.0,Second Owner,Diesel,170,7.0,14.176470588235295,SUV,Gurgaon,26400.0
Toyota Innova,2020,2755,First,Automatic,50000.0,First Owner,Diesel,170,8.0,13.364705882352942,MUV,Delhi,23760.0
BMW X3,2017,1995,First,Automatic,23000.0,First Owner,Diesel,190,5.0,21.83529411764706,SUV,Delhi,32340.0
Maruti Swift,2020,1197,First,Manual,41000.0,First Owner,Petrol,80,5.0,28.28,Hatchback,Delhi,7020.0
Honda Amaze,2016,1199,First,Manual,33000.0,First Owner,Petrol,80,5.0,24.8,Sedan,Delhi,6300.0
BMW 5,2019,1998,First,Automatic,15000.0,First Owner,Petrol,240,5.0,20.013333333333332,Sedan,Delhi,63000.0
Maruti Wagon,2021,998,First,Manual,59000.0,First Owner,CNG,60,5.0,33.54,Hatchback,Delhi,6636.0
Maruti Wagon,2011,998,First,Manual,62000.0,First Owner,CNG,60,5.0,33.54,Hatchback,Delhi,2820.0
Maruti Swift,2012,1197,Third Party,Manual,80000.0,First Owner,Petrol,80,5.0,23.333333333333332,Sedan,Delhi,4392.0
Honda City,2014,1497,Third Party,Manual,80000.0,First Owner,Petrol,110,5.0,23.733333333333334,Sedan,Delhi,6300.0
Hyundai Grand,2015,1197,First,Manual,48000.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Delhi,4752.0
Maruti Celerio,2014,998,Third Party,Automatic,63000.0,First Owner,Petrol,60,5.0,30.8,Hatchback,Delhi,4632.0
Maruti Vitara,2018,1248,Third Party,Manual,66000.0,First Owner,Diesel,80,5.0,28.58823529411765,SUV,Delhi,8352.0
Maruti Wagon,2018,998,First,Automatic,51000.0,First Owner,Petrol,60,5.0,27.346666666666668,Hatchback,Delhi,5700.0
Maruti Celerio,2018,998,First,Manual,78200.0,First Owner,Petrol,60,5.0,28.84,Hatchback,Delhi,4680.0
Hyundai i10,2011,1197,First,Automatic,58763.0,First Owner,Petrol,70,5.0,22.599999999999998,Hatchback,Delhi,2759.9999999999995
Jeep Compass,2018,1956,First,Manual,69000.0,First Owner,Diesel,170,5.0,20.117647058823533,SUV,Delhi,15000.0
Renault Kiger,2022,999,First,Manual,15920.0,First Owner,Petrol,70,5.0,25.560000000000002,SUV,Gurgaon,9012.0
Maruti Swift,2019,1197,Third Party,Manual,70000.0,First Owner,Petrol,80,5.0,28.28,Hatchback,Gurgaon,6360.0
Hyundai Xcent,2016,1197,Third Party,Manual,80000.0,Second Owner,Petrol,80,5.0,20.506666666666668,Sedan,Gurgaon,5640.0
Hyundai i20,2013,1396,Third Party,Manual,90000.0,Third Owner,Diesel,80,5.0,25.76470588235294,Hatchback,Gurgaon,3600.0
Maruti Swift,2015,1248,Third Party,Manual,120000.0,First Owner,Diesel,70,5.0,29.647058823529413,Hatchback,Gurgaon,4200.0
Ford Ecosport,2014,1498,Third Party,Manual,120000.0,Second Owner,Diesel,80,5.0,26.705882352941178,SUV,Gurgaon,4919.999999999999
Mahindra XUV500,2015,2179,Third Party,Manual,50000.0,Second Owner,Diesel,140,7.0,18.823529411764707,SUV,Gurgaon,12000.0
Renault Duster,2015,1461,Third Party,Manual,40000.0,Second Owner,Diesel,80,5.0,23.376470588235296,SUV,Gurgaon,5400.0
Audi A6,2013,1968,Third Party,Automatic,80000.0,Third Owner,Diesel,170,5.0,20.8,Sedan,Gurgaon,8160.0
BMW X1,2022,1998,Third Party,Automatic,20000.0,First Owner,Petrol,180,5.0,19.76,SUV,Gurgaon,51600.0
Maruti Celerio,2022,998,Third Party,Automatic,30000.0,First Owner,Petrol,60,5.0,34.666666666666664,Hatchback,Gurgaon,7200.0
Tata Xenon,2017,2956,Third Party,Manual,40000.0,Third Owner,Diesel,130,5.0,15.870588235294118,Pickup,Gurgaon,7380.0
Maruti Alto,2022,796,Third Party,Manual,10000.0,First Owner,Petrol,40,5.0,29.400000000000002,Hatchback,Gurgaon,5519.999999999999
Mahindra NuvoSport,2016,1493,Third Party,Manual,90000.0,Second Owner,Diesel,100,7.0,20.52941176470588,SUV,Gurgaon,4500.0
Hyundai i10,2011,1197,Third Party,Manual,60000.0,Second Owner,Petrol,70,5.0,27.146666666666665,Hatchback,Gurgaon,2280.0
Maruti Vitara,2020,1462,Not Available,Manual,27714.0,First Owner,Petrol,100,5.0,22.706666666666667,SUV,Gurgaon,9000.0
Maruti Baleno,2017,1197,Third Party,Manual,70000.0,First Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Gurgaon,5100.0
Maruti Wagon,2015,998,Third Party,Manual,70000.0,Third Owner,Petrol,60,5.0,27.346666666666668,Hatchback,Gurgaon,3000.0
Datsun GO,2015,1198,Third Party,Manual,100000.0,Second Owner,Petrol,60,7.0,27.493333333333336,MUV,Gurgaon,2400.0
Maruti Ritz,2009,1248,Third Party,Manual,120000.0,First Owner,Diesel,70,5.0,24.823529411764707,Hatchback,Gurgaon,1800.0
Datsun GO,2016,1198,Third Party,Manual,60000.0,First Owner,Petrol,60,7.0,25.92,MUV,Gurgaon,2772.0
Hyundai Verna,2018,1582,Third Party,Automatic,80000.0,Third Owner,Diesel,120,5.0,25.88235294117647,Sedan,Gurgaon,10200.0
Maruti Baleno,2016,1197,Third Party,Manual,80000.0,First Owner,Petrol,80,5.0,28.53333333333333,Hatchback,Gurgaon,4800.0
Maruti Wagon,2011,998,Third Party,Manual,50000.0,First Owner,Petrol,60,5.0,25.2,Hatchback,Gurgaon,2640.0000000000005
Tata Punch,2022,1199,Third Party,Automatic,20000.0,First Owner,Petrol,80,5.0,25.066666666666666,SUV,Gurgaon,8400.0
Hyundai i20,2019,1197,Third Party,Automatic,20000.0,Second Owner,Petrol,80,5.0,23.2,Hatchback,Gurgaon,7200.0
Hyundai EON,2013,814,Third Party,Manual,50000.0,First Owner,Petrol,50,5.0,28.133333333333336,Hatchback,Gurgaon,3600.0
Maruti Alto,2023,998,Third Party,Manual,150000.0,First Owner,CNG,50,4.0,33.85,Hatchback,Gurgaon,6000.0
Mahindra Bolero,2021,2523,Third Party,Manual,60000.0,First Owner,Diesel,60,2.0,20.235294117647058,Pickup,Gurgaon,8040.0
Maruti Wagon,2017,998,Third Party,Manual,80000.0,First Owner,CNG,50,5.0,26.6,Hatchback,Gurgaon,3300.0
Maruti Swift,2015,1248,Third Party,Manual,80000.0,First Owner,Diesel,70,5.0,29.647058823529413,Hatchback,Gurgaon,3600.0
Maruti Wagon,2022,998,Third Party,Manual,10000.0,First Owner,CNG,50,5.0,34.05,Hatchback,Gurgaon,7200.0
Hyundai i10,2009,1086,Third Party,Manual,50000.0,First Owner,Petrol,60,5.0,26.41333333333333,Hatchback,Gurgaon,2664.0000000000005
Maruti Wagon,2012,998,Third Party,Manual,150000.0,First Owner,CNG,50,5.0,26.2,Hatchback,Gurgaon,2400.0
Ford Ecosport,2017,1498,Third Party,Manual,80000.0,First Owner,Diesel,90,5.0,27.058823529411764,SUV,Gurgaon,6600.0
Mahindra Ssangyong,2014,2696,Third Party,Manual,150000.0,First Owner,Diesel,160,7.0,14.588235294117649,SUV,Gurgaon,9600.0
Honda Amaze,2022,1199,Third Party,Manual,30000.0,First Owner,Petrol,80,5.0,24.8,Sedan,Gurgaon,8760.0
Hyundai i10,2009,1086,Third Party,Manual,80000.0,Second Owner,Petrol,60,5.0,26.41333333333333,Hatchback,Gurgaon,2160.0
Maruti Alto,2007,796,Third Party,Manual,120000.0,Second Owner,Petrol,40,5.0,26.266666666666666,Hatchback,Gurgaon,420.0
Tata Punch,2022,1199,Third Party,Automatic,10000.0,First Owner,Petrol,80,5.0,25.066666666666666,SUV,Gurgaon,7200.0
Hyundai Verna,2018,1582,Third Party,Manual,80000.0,Third Owner,Diesel,120,5.0,25.88235294117647,Sedan,Gurgaon,8640.0
Maruti Alto,2014,796,Third Party,Manual,60000.0,First Owner,Petrol,40,5.0,30.319999999999997,Hatchback,Gurgaon,1800.0
Maruti Alto,2012,796,Third Party,Manual,120000.0,Second Owner,Petrol,40,5.0,30.319999999999997,Hatchback,Gurgaon,2040.0
Tata Indica,2012,1248,Third Party,Manual,90000.0,Second Owner,Diesel,70,5.0,26.23529411764706,Hatchback,Gurgaon,1800.0
Hyundai Grand,2017,1197,Third Party,Manual,30000.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Gurgaon,4800.0
Hyundai Grand,2018,1197,Third Party,Manual,30000.0,First Owner,Petrol,80,5.0,25.2,Hatchback,Gurgaon,5400.0
Ford Ecosport,2015,1498,Third Party,Manual,50000.0,First Owner,Diesel,80,5.0,26.705882352941178,SUV,Gurgaon,4320.0
Maruti Swift,2021,1197,Third Party,Manual,50000.0,Second Owner,Petrol,80,5.0,28.28,Hatchback,Gurgaon,6360.0
Audi A4,2014,1968,Third Party,Automatic,100000.0,First Owner,Diesel,170,5.0,20.129411764705882,Sedan,Gurgaon,13200.0
Hyundai Xcent,2017,1186,Third Party,Manual,70000.0,First Owner,Diesel,70,5.0,29.88235294117647,Sedan,Gurgaon,4320.0
Hyundai Xcent,2017,1186,Third Party,Manual,70000.0,First Owner,Diesel,70,5.0,29.88235294117647,Sedan,Gurgaon,3180.0
Renault KWID,2018,999,Third Party,Automatic,60000.0,First Owner,Petrol,60,5.0,32.053333333333335,Hatchback,Gurgaon,3600.0
Mahindra Bolero,2014,2523,Third Party,Manual,60000.0,First Owner,Diesel,60,7.0,18.776470588235295,SUV,Gurgaon,6600.0
Tata Tiago,2017,1047,Third Party,Manual,40000.0,First Owner,Diesel,60,5.0,32.09411764705882,Hatchback,Gurgaon,4800.0
Tata Indigo,2014,1396,Third Party,Manual,60000.0,First Owner,Diesel,60,5.0,27.094117647058827,Sedan,Gurgaon,2400.0
Maruti Ritz,2013,1197,Third Party,Manual,80000.0,Second Owner,Petrol,80,5.0,24.666666666666668,Hatchback,Gurgaon,2640.0000000000005
Volkswagen Ameo,2017,1198,Third Party,Manual,70000.0,First Owner,Petrol,70,5.0,22.666666666666668,Sedan,Gurgaon,4200.0
Renault KWID,2019,799,Third Party,Manual,30000.0,First Owner,Petrol,50,5.0,33.56,Hatchback,Gurgaon,3540.0
Tata Tiago,2016,1199,Third Party,Manual,150000.0,First Owner,Petrol,80,5.0,31.786666666666665,Hatchback,Gurgaon,3360.0
Maruti Swift,2015,1248,Third Party,Manual,150000.0,First Owner,Diesel,70,5.0,31.28235294117647,Sedan,Gurgaon,5100.0
Nissan Micra,2011,1198,Third Party,Manual,80000.0,Third Owner,Petrol,70,5.0,24.08,Hatchback,Gurgaon,1800.0
Maruti Alto,2017,796,Third Party,Manual,80000.0,First Owner,Petrol,40,5.0,32.93333333333333,Hatchback,Gurgaon,2040.0
Hyundai i10,2009,1086,Third Party,Manual,90000.0,Second Owner,Petrol,60,5.0,26.41333333333333,Hatchback,Gurgaon,1080.0
Hyundai i10,2010,1197,Third Party,Manual,70000.0,First Owner,Petrol,70,5.0,27.146666666666665,Hatchback,Gurgaon,1800.0
Hyundai i10,2012,1197,Third Party,Manual,150000.0,First Owner,Petrol,70,5.0,27.146666666666665,Hatchback,Gurgaon,2160.0
Maruti Wagon,2021,998,Third Party,Manual,40000.0,First Owner,CNG,50,5.0,32.52,Hatchback,Gurgaon,6180.000000000001
Renault KWID,2017,999,Third Party,Automatic,40000.0,Second Owner,Petrol,60,5.0,30.680000000000003,Hatchback,Gurgaon,2400.0
Maruti Celerio,2021,998,Third Party,Manual,60000.0,First Owner,Petrol,60,5.0,28.84,Hatchback,Gurgaon,5400.0
Hyundai i10,2017,1086,Third Party,Manual,80000.0,First Owner,Petrol,60,5.0,26.41333333333333,Hatchback,Gurgaon,4200.0
Hyundai Xcent,2014,1120,Third Party,Manual,60000.0,Second Owner,Diesel,70,5.0,28.705882352941174,Sedan,Gurgaon,3000.0
Toyota Corolla,2009,1798,Third Party,Manual,100000.0,Third Owner,Petrol,130,5.0,19.37333333333333,Sedan,Gurgaon,2400.0
Volkswagen Vento,2012,1598,First,Manual,85000.0,Second Owner,Diesel,100,5.0,24.16470588235294,Sedan,Hyderabad,4380.0
Mahindra XUV500,2020,2179,Third Party,Automatic,49500.0,First Owner,Diesel,150,7.0,17.764705882352942,SUV,Hyderabad,19068.0
Maruti Ciaz,2020,1462,Third Party,Manual,23400.0,First Owner,Petrol,100,5.0,27.53333333333333,Sedan,Hyderabad,11147.999999999998
Maruti XL6,2019,1462,Third Party,Automatic,66489.0,First Owner,Petrol,100,6.0,23.986666666666665,MUV,Hyderabad,13200.0
